filename,women-related target,harm_type,harm_category,rationale
img01724.jpg,mother,Non-Harmful,NULL,The meme uses a humorous scenario but does not target the mother for abuse.
img01725.jpg,girls with flat chests,Explicit-Harm,Sexual-Harassment,The meme objectifies women by associating their physical appearance with a violent sexual proposition.
img01726.jpg,woman,Non-Harmful,NULL,The meme uses a comparison to suggest a humorous consequence but does not explicitly harm or demean the woman.
img01727.png,woman,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a reaction to a controversial statement about a woman's actions.
img01728.png,teacher,Non-Harmful,NULL,"The meme is a humorous scenario depicting a teacher's reaction to being called 'mom', but it does not target the teacher for abuse."
img01729.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a suggestive image to contrast expectations, but does not explicitly harm or demean the woman."
img01730.jpg,woman,Non-Harmful,NULL,The meme uses humor to make a point about technology dependence but does not target women for abuse.
img01731.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses the characters' names to make a humorous observation about relationships, but does not target women for abuse."
img01732.png,woman in glasses,Non-Harmful,NULL,The meme uses a question to highlight a humorous misunderstanding rather than attacking the woman.
img01733.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she should sit on someone's face, which is a sexual proposition."
img01734.jpg,Eve,Non-Harmful,NULL,The meme references Eve from the Bible but does not target women for abuse.
img01735.jpg,girlfriend,Non-Harmful,NULL,"The meme uses a humorous scenario involving a girlfriend cheating, but it does not target women for abuse."
img01736.png,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by reducing her to a sexual object, suggesting she is only interested in her husband's achievements."
img01737.jpg,girls,Implicit-Harm,Misogyny,The meme uses derogatory labels ('hiii' and 'bruh') to demean girls based on their speech patterns.
img01738.jpg,makeup brushes,Non-Harmful,NULL,"The image shows a collection of makeup brushes, which are tools used for personal grooming and beauty routines."
img01739.jpg,girls walking together,Non-Harmful,NULL,The meme does not target a woman for abuse; it appears to be a humorous observation about language and personal pronouns.
img01740.jpg,woman,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a commentary on Elon Musk's actions towards workers.
img01741.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario involving a dog and a cat to make a point about a man's reaction to a woman's behavior, but it does not target women for abuse."
img01742.jpg,wife,Non-Harmful,NULL,"The meme is a humorous scenario about a man learning Korean to surprise his wife, which is not intended to harm or demean women."
img01743.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous comparison between a tennis player's performance and a girlfriend's mood, but it does not target a woman for abuse."
img01744.png,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that the woman's presence is annoying and implies she should be removed from the car, which is a form of sexual harassment."
img01745.png,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a sexual reference ('Hoevid-19') to attack the woman's sexual behavior, implying she spreads sexually transmitted infections."
img01746.png,woman,Non-Harmful,NULL,"The meme is a humorous observation about a person's casual attire, not targeting women for abuse."
img01747.jpg,woman,Non-Harmful,NULL,The image is a meme about Schrödinger's cat and does not target a woman for abuse.
img01748.png,woman shooter,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman as a dangerous weapon, reducing her to a tool for violence."
img01749.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a humorous scenario but does not target or harm a specific woman or her appearance.
img01750.jpg,mom,Non-Harmful,NULL,"The meme is a humorous observation about the abundance of items available online compared to in-store options, not targeting the mom for abuse."
img01751.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a comparison of two women's appearances to make a humorous point about social media interactions.
img01752.jpg,girls doing boy stuff,Non-Harmful,NULL,The meme uses humor to highlight societal double standards but does not explicitly harm or demean anyone.
img01753.jpg,woman dancing,Non-Harmful,NULL,"The meme is a humorous observation about the background activity, not targeting the woman herself."
img01754.jpg,woman's appearance,Non-Harmful,NULL,"The meme is a humorous exchange between a couple, praising each other's appearance, which is a positive interaction and not harmful."
img01755.png,woman,Implicit-Harm,Appearance-Attack,"The image uses exaggerated pricing labels on a woman's physical features, implying a dehumanizing objectification of her body."
img01756.png,woman's appearance,Non-Harmful,NULL,"The image shows a Minecraft character in a room, but there is no indication of harm towards a woman or any women-related target."
img01757.jpg,woman,Non-Harmful,NULL,The meme does not target a woman for abuse; it appears to be a humorous interaction between characters.
img01758.png,woman's appearance,Non-Harmful,NULL,"The image shows a person in a costume, but there is no explicit or implicit harm directed towards women."
img01759.png,female friends,Non-Harmful,NULL,"The image depicts two female characters in a friendly pose, with no indication of harm or negative connotations."
img01760.jpg,woman,Explicit-Harm,Misogyny,"The meme suggests violence as a response to a wife not doing housework, promoting harmful gender roles."
img01761.jpg,woman,Non-Harmful,NULL,"The meme uses a dictionary definition to discuss feminism and misandry, which is educational rather than harmful."
img01762.jpg,woman,Implicit-Harm,Misogyny,"The meme perpetuates the stereotype that boys are only interested in sex, which dismisses their potential for deeper relationships."
img01763.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme uses a suggestive phrase 'Stop teasin and put it in, already!' to imply sexual harassment and objectification of the woman."
img01764.jpg,woman,Non-Harmful,NULL,The image does not target a woman for abuse; it categorizes different political ideologies.
img01765.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies women by equating them with sheep and suggesting sexual acts.
img01766.jpg,woman,Non-Harmful,NULL,"The meme uses a comparison between a protest sign and a video game character to humorously depict a student's state during online classes, without targeting or demeaning women."
img01767.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous comparison between a frog and a person vacuuming, but there is no direct harm towards women."
img01768.jpg,girlfriend,Non-Harmful,NULL,"The meme is a humorous exaggeration of a man's reaction to his girlfriend's actions, not targeting her for abuse."
img01769.jpg,Wonder Woman,Implicit-Harm,Misogyny,"The meme suggests that Wonder Woman is not a real woman, implying a lack of respect for her as a character and a criticism of her gender."
img01770.jpg,woman,Non-Harmful,NULL,"The meme uses a celebrity couple to make a generalization about Indian couples, which is not inherently harmful but can be seen as stereotypical."
img01771.jpg,naked woman,Explicit-Harm,Sexual-Harassment,"The image depicts a naked woman in a suggestive pose, which objectifies her."
img01772.jpg,woman sunbathing,Non-Harmful,NULL,"The image depicts a beach scene with people relaxing, but there is no explicit or implicit harm towards women."
img01773.jpg,woman's appearance,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous observation about social media interactions.
img01774.jpg,young woman,Implicit-Harm,Misogyny,"The meme criticizes the young woman's age and working status, implying she should wait until 18 to work."
img01775.jpg,random girl,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous reaction to someone claiming credit for a song.
img01776.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a sexual innuendo to question a woman's ability to count, implying a sexual double standard."
img01777.png,woman wearing a hat,Non-Harmful,NULL,"The image depicts a character in a whimsical style, with no apparent harm or offensive content directed towards women."
img01778.jpg,daughter,Non-Harmful,NULL,"The meme is a playful introduction suggesting a connection through shared gaming experiences, not targeting women for abuse."
img01779.jpg,women fighting,Non-Harmful,NULL,"The image depicts a traditional fight between two women, which is a cultural activity and not intended to harm them."
img01780.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests a sexual proposition where the woman enthusiastically agrees to a potentially harmful situation, implying sexual objectification."
img01781.jpg,woman's appearance,Non-Harmful,NULL,"The image shows a woman smiling and holding a plant, which is a positive and non-harmful depiction."
